eventTime,rootSeq,sourceDevice,deviceType,sensorDeviceId,sensorSeq,frequencyHz,voltageL1,voltageL2,voltageL3,ingestTime
"3/31/2026, 3:03:23.9 PM",151,K300_edge_device,micropmu,micropmu-01,151,49.9280777,218.3694305,218.9292297,219.8286438,"3/31/2026, 3:03:18.128 PM"
"3/31/2026, 3:03:21.867496 PM",152,K300_edge_device,pqube3,pqube3-01,153,49.94365692,218.081665,218.6782837,219.5907593,"3/31/2026, 3:03:23.207 PM"
"3/31/2026, 3:03:18.9 PM",150,K300_edge_device,micropmu,micropmu-01,150,49.92058563,217.933075,218.5820313,219.6094208,"3/31/2026, 3:03:12.97 PM"
"3/31/2026, 3:03:16.857524 PM",151,K300_edge_device,pqube3,pqube3-01,152,49.93738174,218.2922363,218.9590454,219.7662354,"3/31/2026, 3:03:18.128 PM"
"3/31/2026, 3:03:13.9 PM",149,K300_edge_device,micropmu,micropmu-01,149,49.91436768,217.8207703,218.6135101,219.6334229,"3/31/2026, 3:03:08.126 PM"
"3/31/2026, 3:03:11.867736 PM",150,K300_edge_device,pqube3,pqube3-01,151,49.91913605,218.0465698,218.6080933,219.6258545,"3/31/2026, 3:03:12.97 PM"
"3/31/2026, 3:03:08.9 PM",148,K300_edge_device,micropmu,micropmu-01,148,49.91700363,217.903656,218.4960632,219.7412415,"3/31/2026, 3:03:02.996 PM"
"3/31/2026, 3:03:06.868668 PM",149,K300_edge_device,pqube3,pqube3-01,150,49.91937256,218.0114746,218.7133789,219.6258545,"3/31/2026, 3:03:08.126 PM"
"3/31/2026, 3:03:03.9 PM",147,K300_edge_device,micropmu,micropmu-01,147,49.91701508,218.0567322,218.6438751,219.8587799,"3/31/2026, 3:02:57.979 PM"
"3/31/2026, 3:03:01.855022 PM",148,K300_edge_device,pqube3,pqube3-01,149,49.91581345,217.8710938,218.4677124,219.6609497,"3/31/2026, 3:03:02.996 PM"
"3/31/2026, 3:02:58.9 PM",146,K300_edge_device,micropmu,micropmu-01,146,49.92021942,218.1372681,218.5108948,219.6749725,"3/31/2026, 3:02:53.241 PM"
"3/31/2026, 3:02:56.867915 PM",147,K300_edge_device,pqube3,pqube3-01,148,49.91880417,217.9412842,218.5028076,219.7662354,"3/31/2026, 3:02:57.979 PM"
"3/31/2026, 3:02:53.9 PM",145,K300_edge_device,micropmu,micropmu-01,145,49.93222427,218.1464386,218.5437164,219.591507,"3/31/2026, 3:02:48.302 PM"
"3/31/2026, 3:02:51.859075 PM",146,K300_edge_device,pqube3,pqube3-01,147,49.92071533,218.0114746,218.5028076,219.6960449,"3/31/2026, 3:02:53.241 PM"
"3/31/2026, 3:02:48.9 PM",144,K300_edge_device,micropmu,micropmu-01,144,49.93933487,218.4677429,218.7138824,220.0013275,"3/31/2026, 3:02:42.974 PM"
"3/31/2026, 3:02:47.203788 PM",145,K300_edge_device,pqube3,pqube3-01,146,49.92782974,218.2220459,218.572998,219.6960449,"3/31/2026, 3:02:48.302 PM"
"3/31/2026, 3:02:43.9 PM",143,K300_edge_device,micropmu,micropmu-01,143,49.94150925,218.5218964,218.921524,220.0585175,"3/31/2026, 3:02:38.192 PM"
"3/31/2026, 3:02:41.871242 PM",144,K300_edge_device,pqube3,pqube3-01,145,49.93835068,218.4326172,218.6782837,219.871521,"3/31/2026, 3:02:42.974 PM"
"3/31/2026, 3:02:38.9 PM",142,K300_edge_device,micropmu,micropmu-01,142,49.93199158,217.973938,218.6798706,219.5949402,"3/31/2026, 3:02:33.067 PM"
"3/31/2026, 3:02:36.859341 PM",143,K300_edge_device,pqube3,pqube3-01,144,49.94532013,218.5028076,218.8186646,219.8364258,"3/31/2026, 3:02:38.192 PM"
"3/31/2026, 3:02:33.9 PM",141,K300_edge_device,micropmu,micropmu-01,141,49.9264946,217.8447876,218.3832397,219.6354828,"3/31/2026, 3:02:27.956 PM"
"3/31/2026, 3:02:31.86018 PM",142,K300_edge_device,pqube3,pqube3-01,143,49.93163681,218.2571411,218.6782837,219.7662354,"3/31/2026, 3:02:33.067 PM"
"3/31/2026, 3:02:28.9 PM",140,K300_edge_device,micropmu,micropmu-01,140,49.91885376,217.7981415,218.2294617,219.7456207,"3/31/2026, 3:02:23.143 PM"
"3/31/2026, 3:02:26.861518 PM",141,K300_edge_device,pqube3,pqube3-01,142,49.92939758,217.906189,218.6431885,219.5556641,"3/31/2026, 3:02:27.956 PM"
"3/31/2026, 3:02:23.9 PM",139,K300_edge_device,micropmu,micropmu-01,139,49.92021561,217.8373718,218.1029358,219.7581482,"3/31/2026, 3:02:18.017 PM"
"3/31/2026, 3:02:21.871983 PM",140,K300_edge_device,pqube3,pqube3-01,141,49.92320251,217.8359985,218.3624268,219.7311401,"3/31/2026, 3:02:23.143 PM"
"3/31/2026, 3:02:18.9 PM",138,K300_edge_device,micropmu,micropmu-01,138,49.91300964,218.0493164,218.0208435,219.8761444,"3/31/2026, 3:02:13 PM"
"3/31/2026, 3:02:16.859859 PM",139,K300_edge_device,pqube3,pqube3-01,140,49.91972351,217.8359985,218.1167603,219.6609497,"3/31/2026, 3:02:18.017 PM"
"3/31/2026, 3:02:13.9 PM",137,K300_edge_device,micropmu,micropmu-01,137,49.92780685,218.0807953,217.9628448,219.8526917,"3/31/2026, 3:02:08.155 PM"
"3/31/2026, 3:02:11.861547 PM",138,K300_edge_device,pqube3,pqube3-01,139,49.91807556,218.0114746,218.081665,219.9066162,"3/31/2026, 3:02:13 PM"
"3/31/2026, 3:02:08.9 PM",136,K300_edge_device,micropmu,micropmu-01,136,49.92762756,218.0385437,217.8150024,219.8246307,"3/31/2026, 3:02:03.153 PM"
"3/31/2026, 3:02:06.932778 PM",137,K300_edge_device,pqube3,pqube3-01,138,49.91991806,218.1869507,218.0465698,219.9066162,"3/31/2026, 3:02:08.155 PM"
"3/31/2026, 3:02:03.9 PM",135,K300_edge_device,micropmu,micropmu-01,135,49.94454575,218.2864075,218.1717072,219.9463959,"3/31/2026, 3:01:57.98 PM"
"3/31/2026, 3:02:01.863807 PM",136,K300_edge_device,pqube3,pqube3-01,137,49.92427826,218.0465698,217.8359985,219.8364258,"3/31/2026, 3:02:03.153 PM"
"3/31/2026, 3:01:58.9 PM",134,K300_edge_device,micropmu,micropmu-01,134,49.94920349,218.1700592,218.2503052,219.9671783,"3/31/2026, 3:01:53.196 PM"
"3/31/2026, 3:01:56.859597 PM",135,K300_edge_device,pqube3,pqube3-01,136,49.94184875,218.1869507,217.906189,219.871521,"3/31/2026, 3:01:57.98 PM"
"3/31/2026, 3:01:53.9 PM",133,K300_edge_device,micropmu,micropmu-01,133,49.94261169,217.9724121,218.3001709,219.991806,"3/31/2026, 3:01:47.942 PM"
"3/31/2026, 3:01:51.859905 PM",134,K300_edge_device,pqube3,pqube3-01,135,49.94701004,218.2922363,218.1518555,219.9768066,"3/31/2026, 3:01:53.196 PM"
"3/31/2026, 3:01:48.9 PM",132,K300_edge_device,micropmu,micropmu-01,132,49.94588852,218.2206573,218.4728088,220.2148743,"3/31/2026, 3:01:42.952 PM"
"3/31/2026, 3:01:46.859968 PM",133,K300_edge_device,pqube3,pqube3-01,134,49.94242477,217.9763794,218.1518555,219.9066162,"3/31/2026, 3:01:47.942 PM"
"3/31/2026, 3:01:43.9 PM",131,K300_edge_device,micropmu,micropmu-01,131,49.9549942,218.1114502,218.4317627,219.9319916,"3/31/2026, 3:01:38.012 PM"
"3/31/2026, 3:01:41.8674 PM",132,K300_edge_device,pqube3,pqube3-01,133,49.94919586,218.0465698,218.3273315,219.9417114,"3/31/2026, 3:01:42.952 PM"
"3/31/2026, 3:01:38.9 PM",130,K300_edge_device,micropmu,micropmu-01,130,49.95868683,218.3020935,218.8718262,220.0604401,"3/31/2026, 3:01:32.98 PM"
"3/31/2026, 3:01:36.858087 PM",131,K300_edge_device,pqube3,pqube3-01,132,49.9527359,218.1167603,218.2571411,219.9066162,"3/31/2026, 3:01:38.012 PM"
"3/31/2026, 3:01:33.9 PM",129,K300_edge_device,micropmu,micropmu-01,129,49.9527359,218.0306702,218.8248749,220.0363464,"3/31/2026, 3:01:28.041 PM"
"3/31/2026, 3:01:31.871717 PM",130,K300_edge_device,pqube3,pqube3-01,131,49.95473862,218.2571411,218.6080933,220.0469971,"3/31/2026, 3:01:32.98 PM"
"3/31/2026, 3:01:28.9 PM",128,K300_edge_device,micropmu,micropmu-01,128,49.95200729,218.0625458,218.8489838,219.9648895,"3/31/2026, 3:01:23.178 PM"
"3/31/2026, 3:01:26.874522 PM",129,K300_edge_device,pqube3,pqube3-01,130,49.95183945,218.1869507,218.8186646,220.0119019,"3/31/2026, 3:01:28.041 PM"
"3/31/2026, 3:01:23.9 PM",127,K300_edge_device,micropmu,micropmu-01,127,49.95842743,218.2799835,219.1443329,219.9492645,"3/31/2026, 3:01:17.944 PM"
"3/31/2026, 3:01:21.862142 PM",128,K300_edge_device,pqube3,pqube3-01,129,49.95318985,218.1869507,219.0643311,219.9768066,"3/31/2026, 3:01:23.178 PM"
"3/31/2026, 3:01:18.9 PM",126,K300_edge_device,micropmu,micropmu-01,126,49.96152496,218.263855,219.0681305,220.1048279,"3/31/2026, 3:01:12.974 PM"
"3/31/2026, 3:01:16.861933 PM",127,K300_edge_device,pqube3,pqube3-01,128,49.96260452,218.1869507,219.0643311,219.9417114,"3/31/2026, 3:01:17.944 PM"
"3/31/2026, 3:01:13.9 PM",125,K300_edge_device,micropmu,micropmu-01,125,49.96505737,218.6268616,219.3110962,220.0713348,"3/31/2026, 3:01:08.05 PM"
"3/31/2026, 3:01:11.865808 PM",126,K300_edge_device,pqube3,pqube3-01,127,49.96365356,218.3273315,219.1345215,219.9417114,"3/31/2026, 3:01:12.974 PM"
"3/31/2026, 3:01:08.9 PM",124,K300_edge_device,micropmu,micropmu-01,124,49.97919083,218.5648956,219.3495483,219.8515625,"3/31/2026, 3:01:02.925 PM"
"3/31/2026, 3:01:06.868041 PM",125,K300_edge_device,pqube3,pqube3-01,126,49.96517944,218.5028076,219.1345215,220.0469971,"3/31/2026, 3:01:08.05 PM"
"3/31/2026, 3:01:03.9 PM",123,K300_edge_device,micropmu,micropmu-01,123,50.01706696,218.5939026,219.3568573,219.9779053,"3/31/2026, 3:00:57.971 PM"
"3/31/2026, 3:01:01.857236 PM",124,K300_edge_device,pqube3,pqube3-01,125,49.97114944,218.6431885,219.3099976,219.9417114,"3/31/2026, 3:01:02.925 PM"
"3/31/2026, 3:00:58.9 PM",122,K300_edge_device,micropmu,micropmu-01,122,50.02929306,218.6119843,219.4194794,220.1577911,"3/31/2026, 3:00:53.25 PM"
"3/31/2026, 3:00:56.86883 PM",123,K300_edge_device,pqube3,pqube3-01,124,50.00734329,218.6782837,219.3099976,219.9066162,"3/31/2026, 3:00:57.971 PM"
"3/31/2026, 3:00:53.9 PM",121,K300_edge_device,micropmu,micropmu-01,121,50.02889633,218.8888397,219.3687286,220.4099121,"3/31/2026, 3:00:47.969 PM"
"3/31/2026, 3:00:51.865379 PM",122,K300_edge_device,pqube3,pqube3-01,123,50.02477646,218.6080933,219.2047119,220.0820923,"3/31/2026, 3:00:53.25 PM"
"3/31/2026, 3:00:48.9 PM",120,K300_edge_device,micropmu,micropmu-01,120,50.02577972,218.7001038,219.2936096,220.1660614,"3/31/2026, 3:00:42.969 PM"
"3/31/2026, 3:00:46.896574 PM",121,K300_edge_device,pqube3,pqube3-01,122,50.0266037,218.8186646,219.3450928,220.2926636,"3/31/2026, 3:00:47.969 PM"
"3/31/2026, 3:00:43.9 PM",119,K300_edge_device,micropmu,micropmu-01,119,50.02980042,218.6847992,219.0591278,220.240387,"3/31/2026, 3:00:37.984 PM"
"3/31/2026, 3:00:41.870447 PM",120,K300_edge_device,pqube3,pqube3-01,121,50.02453995,218.5379028,219.2047119,220.2575684,"3/31/2026, 3:00:42.969 PM"
"3/31/2026, 3:00:38.9 PM",118,K300_edge_device,micropmu,micropmu-01,118,50.02153397,218.545639,218.9890137,220.2506866,"3/31/2026, 3:00:32.936 PM"
"3/31/2026, 3:00:36.864316 PM",119,K300_edge_device,pqube3,pqube3-01,120,50.03068542,218.5379028,219.0643311,220.1522827,"3/31/2026, 3:00:37.984 PM"
"3/31/2026, 3:00:33.9 PM",117,K300_edge_device,micropmu,micropmu-01,117,50.03129196,218.2935638,218.8817139,220.3011322,"3/31/2026, 3:00:28.044 PM"
"3/31/2026, 3:00:31.867601 PM",118,K300_edge_device,pqube3,pqube3-01,119,50.02730942,218.572998,219.0292358,220.2224731,"3/31/2026, 3:00:32.936 PM"
"3/31/2026, 3:00:28.9 PM",116,K300_edge_device,micropmu,micropmu-01,116,50.04637527,218.4801788,219.3141937,220.5606384,"3/31/2026, 3:00:23.012 PM"
"3/31/2026, 3:00:26.873896 PM",117,K300_edge_device,pqube3,pqube3-01,118,50.02915955,218.2922363,218.888855,220.1522827,"3/31/2026, 3:00:28.044 PM"
"3/31/2026, 3:00:23.9 PM",115,K300_edge_device,micropmu,micropmu-01,115,50.04608536,218.5648193,219.3834839,220.6143494,"3/31/2026, 3:00:17.98 PM"
"3/31/2026, 3:00:21.871324 PM",116,K300_edge_device,pqube3,pqube3-01,117,50.04260635,218.2922363,219.0994263,220.2575684,"3/31/2026, 3:00:23.012 PM"
"3/31/2026, 3:00:18.9 PM",114,K300_edge_device,micropmu,micropmu-01,114,50.05062485,218.8908234,219.3916626,220.4817963,"3/31/2026, 3:00:13.059 PM"
"3/31/2026, 3:00:16.883525 PM",115,K300_edge_device,pqube3,pqube3-01,116,50.04837799,218.5028076,219.2047119,220.5383301,"3/31/2026, 3:00:17.98 PM"
"3/31/2026, 3:00:13.9 PM",113,K300_edge_device,micropmu,micropmu-01,113,50.05068207,218.5276031,218.9387207,220.1636963,"3/31/2026, 3:00:07.963 PM"
"3/31/2026, 3:00:11.865403 PM",114,K300_edge_device,pqube3,pqube3-01,115,50.04989624,218.7133789,219.380188,220.5734253,"3/31/2026, 3:00:13.059 PM"
"3/31/2026, 3:00:08.9 PM",112,K300_edge_device,micropmu,micropmu-01,112,50.05325699,218.5380402,219.3805695,220.1988525,"3/31/2026, 3:00:03.023 PM"
"3/31/2026, 3:00:06.879774 PM",113,K300_edge_device,pqube3,pqube3-01,114,50.05430603,218.6080933,219.0643311,220.1171875,"3/31/2026, 3:00:07.963 PM"
"3/31/2026, 3:00:03.9 PM",111,K300_edge_device,micropmu,micropmu-01,111,50.04774475,218.8304443,219.4782562,220.3826752,"3/31/2026, 2:59:58.051 PM"
"3/31/2026, 3:00:01.853809 PM",112,K300_edge_device,pqube3,pqube3-01,113,50.05205154,218.6431885,219.2047119,220.0469971,"3/31/2026, 3:00:03.023 PM"
"3/31/2026, 2:59:58.9 PM",110,K300_edge_device,micropmu,micropmu-01,110,50.04173279,218.7341919,219.3075867,220.35289,"3/31/2026, 2:59:52.909 PM"
"3/31/2026, 2:59:56.859533 PM",111,K300_edge_device,pqube3,pqube3-01,112,50.04553986,218.8537598,219.4152832,220.3979492,"3/31/2026, 2:59:58.051 PM"
"3/31/2026, 2:59:53.9 PM",109,K300_edge_device,micropmu,micropmu-01,109,50.03993988,218.7892303,219.3857269,220.4301758,"3/31/2026, 2:59:47.986 PM"
"3/31/2026, 2:59:51.885003 PM",110,K300_edge_device,pqube3,pqube3-01,111,50.04161835,218.7484741,219.3450928,220.2575684,"3/31/2026, 2:59:52.909 PM"
"3/31/2026, 2:59:48.9 PM",108,K300_edge_device,micropmu,micropmu-01,108,50.05029297,218.7193451,219.4664917,220.5600739,"3/31/2026, 2:59:43.079 PM"
"3/31/2026, 2:59:46.877798 PM",109,K300_edge_device,pqube3,pqube3-01,110,50.04172134,218.7133789,219.2398071,220.2575684,"3/31/2026, 2:59:47.986 PM"
"3/31/2026, 2:59:43.9 PM",107,K300_edge_device,micropmu,micropmu-01,107,50.05849838,218.7618256,219.3640594,220.4706573,"3/31/2026, 2:59:37.954 PM"
"3/31/2026, 2:59:41.861128 PM",108,K300_edge_device,pqube3,pqube3-01,109,50.04790115,218.8537598,219.4152832,220.4330444,"3/31/2026, 2:59:43.079 PM"
"3/31/2026, 2:59:38.9 PM",106,K300_edge_device,micropmu,micropmu-01,106,50.05762482,218.7819214,219.4022217,220.5109863,"3/31/2026, 2:59:33.122 PM"
"3/31/2026, 2:59:36.855564 PM",107,K300_edge_device,pqube3,pqube3-01,108,50.05132675,218.572998,219.2398071,220.4330444,"3/31/2026, 2:59:37.954 PM"
"3/31/2026, 2:59:33.9 PM",105,K300_edge_device,micropmu,micropmu-01,105,50.04990005,218.5835114,219.2662506,220.5340271,"3/31/2026, 2:59:28.214 PM"
"3/31/2026, 2:59:31.864624 PM",106,K300_edge_device,pqube3,pqube3-01,107,50.0549202,218.7484741,219.3450928,220.4681396,"3/31/2026, 2:59:33.122 PM"
"3/31/2026, 2:59:28.9 PM",104,K300_edge_device,micropmu,micropmu-01,104,50.04172516,218.4923859,219.2691956,220.3825989,"3/31/2026, 2:59:22.9 PM"
"3/31/2026, 2:59:26.861523 PM",105,K300_edge_device,pqube3,pqube3-01,106,50.0539093,218.572998,219.2749023,220.4330444,"3/31/2026, 2:59:28.214 PM"
"3/31/2026, 2:59:23.9 PM",103,K300_edge_device,micropmu,micropmu-01,103,50.03208542,218.7463837,219.2357635,220.2314758,"3/31/2026, 2:59:17.976 PM"
"3/31/2026, 2:59:21.869075 PM",104,K300_edge_device,pqube3,pqube3-01,105,50.04253769,218.5028076,219.1696167,220.5032349,"3/31/2026, 2:59:22.9 PM"
"3/31/2026, 2:59:18.9 PM",102,K300_edge_device,micropmu,micropmu-01,102,50.02949142,218.5303192,219.0227814,220.1143951,"3/31/2026, 2:59:13.023 PM"
"3/31/2026, 2:59:16.866464 PM",103,K300_edge_device,pqube3,pqube3-01,104,50.03427124,218.7835693,219.3099976,220.2575684,"3/31/2026, 2:59:17.976 PM"
"3/31/2026, 2:59:13.9 PM",101,K300_edge_device,micropmu,micropmu-01,101,50.02759933,218.4999542,219.0391541,220.021347,"3/31/2026, 2:59:07.939 PM"
"3/31/2026, 2:59:11.860675 PM",102,K300_edge_device,pqube3,pqube3-01,103,50.03011703,218.572998,219.1345215,220.0119019,"3/31/2026, 2:59:13.023 PM"
"3/31/2026, 2:59:08.9 PM",100,K300_edge_device,micropmu,micropmu-01,100,50.02390289,218.2588654,218.7987976,219.8040924,"3/31/2026, 2:59:02.923 PM"
"3/31/2026, 2:59:06.858989 PM",101,K300_edge_device,pqube3,pqube3-01,102,50.02958679,218.572998,219.1345215,220.1171875,"3/31/2026, 2:59:07.939 PM"
"3/31/2026, 2:59:03.9 PM",99,K300_edge_device,micropmu,micropmu-01,99,50.03050995,218.3978729,218.6210938,219.8101807,"3/31/2026, 2:58:58.059 PM"
"3/31/2026, 2:59:01.871414 PM",100,K300_edge_device,pqube3,pqube3-01,101,50.01963806,218.1869507,218.7484741,219.6960449,"3/31/2026, 2:59:02.923 PM"
"3/31/2026, 2:58:58.9 PM",98,K300_edge_device,micropmu,micropmu-01,98,50.02386093,218.5749664,218.7312775,220.0829468,"3/31/2026, 2:58:52.977 PM"
"3/31/2026, 2:58:56.864737 PM",99,K300_edge_device,pqube3,pqube3-01,100,50.02856827,218.2922363,218.7484741,219.6960449,"3/31/2026, 2:58:58.059 PM"
"3/31/2026, 2:58:53.9 PM",97,K300_edge_device,micropmu,micropmu-01,97,50.00932312,218.6130829,218.9055176,220.189682,"3/31/2026, 2:58:47.99 PM"
"3/31/2026, 2:58:51.872296 PM",98,K300_edge_device,pqube3,pqube3-01,99,50.02518463,218.5379028,218.7484741,220.0119019,"3/31/2026, 2:58:52.977 PM"
"3/31/2026, 2:58:48.9 PM",96,K300_edge_device,micropmu,micropmu-01,96,50.01018524,218.7776184,219.0458679,220.0970001,"3/31/2026, 2:58:43.124 PM"
"3/31/2026, 2:58:46.871893 PM",97,K300_edge_device,pqube3,pqube3-01,98,50.01026154,218.6080933,218.7835693,220.0820923,"3/31/2026, 2:58:47.99 PM"
"3/31/2026, 2:58:43.9 PM",95,K300_edge_device,micropmu,micropmu-01,95,50.00222778,218.3801422,219.0882111,219.8176117,"3/31/2026, 2:58:37.883 PM"
"3/31/2026, 2:58:41.873311 PM",96,K300_edge_device,pqube3,pqube3-01,97,50.01169205,218.5028076,218.8537598,219.871521,"3/31/2026, 2:58:43.124 PM"
"3/31/2026, 2:58:38.9 PM",94,K300_edge_device,micropmu,micropmu-01,94,49.99835968,218.4668732,218.7756195,219.9078217,"3/31/2026, 2:58:32.929 PM"
"3/31/2026, 2:58:36.864125 PM",95,K300_edge_device,pqube3,pqube3-01,96,50.00374603,218.572998,218.9941406,219.8364258,"3/31/2026, 2:58:37.883 PM"
"3/31/2026, 2:58:33.9 PM",93,K300_edge_device,micropmu,micropmu-01,93,49.98358917,218.3835754,218.5927277,219.9269104,"3/31/2026, 2:58:28.068 PM"
"3/31/2026, 2:58:31.910118 PM",94,K300_edge_device,pqube3,pqube3-01,95,49.99687195,218.397522,218.9941406,219.8364258,"3/31/2026, 2:58:32.929 PM"
"3/31/2026, 2:58:28.9 PM",92,K300_edge_device,micropmu,micropmu-01,92,49.9863472,218.2845001,218.5153046,220.0715027,"3/31/2026, 2:58:22.955 PM"
"3/31/2026, 2:58:26.859193 PM",93,K300_edge_device,pqube3,pqube3-01,94,49.9864502,218.3273315,218.5379028,219.9417114,"3/31/2026, 2:58:28.068 PM"
"3/31/2026, 2:58:23.9 PM",91,K300_edge_device,micropmu,micropmu-01,91,49.97719193,218.1129608,218.7258301,220.0092163,"3/31/2026, 2:58:18.013 PM"
"3/31/2026, 2:58:21.86952 PM",92,K300_edge_device,pqube3,pqube3-01,93,49.98505402,218.2571411,218.5379028,219.9066162,"3/31/2026, 2:58:22.955 PM"
"3/31/2026, 2:58:18.9 PM",90,K300_edge_device,micropmu,micropmu-01,90,49.96958542,217.9977264,218.8242645,220.074646,"3/31/2026, 2:58:12.951 PM"
"3/31/2026, 2:58:16.860975 PM",91,K300_edge_device,pqube3,pqube3-01,92,49.98248291,218.1869507,218.7133789,220.0119019,"3/31/2026, 2:58:18.013 PM"
"3/31/2026, 2:58:13.9 PM",89,K300_edge_device,micropmu,micropmu-01,89,49.98049927,218.3443451,218.790863,220.1328125,"3/31/2026, 2:58:07.946 PM"
"3/31/2026, 2:58:11.860291 PM",90,K300_edge_device,pqube3,pqube3-01,91,49.9737854,217.9763794,218.7835693,220.0469971,"3/31/2026, 2:58:12.951 PM"
"3/31/2026, 2:58:08.9 PM",88,K300_edge_device,micropmu,micropmu-01,88,49.98336411,218.5293427,218.9256592,220.1706696,"3/31/2026, 2:58:02.961 PM"
"3/31/2026, 2:58:06.86582 PM",89,K300_edge_device,pqube3,pqube3-01,90,49.97775269,218.0465698,218.6782837,220.0119019,"3/31/2026, 2:58:07.946 PM"
"3/31/2026, 2:58:03.9 PM",87,K300_edge_device,micropmu,micropmu-01,87,49.97887802,218.4451447,218.7902832,220.1110077,"3/31/2026, 2:57:58.058 PM"
"3/31/2026, 2:58:01.885693 PM",88,K300_edge_device,pqube3,pqube3-01,89,49.9847908,218.2571411,218.7835693,220.0119019,"3/31/2026, 2:58:02.961 PM"
"3/31/2026, 2:57:58.9 PM",86,K300_edge_device,micropmu,micropmu-01,86,49.981987,218.4269104,218.7823334,220.0426941,"3/31/2026, 2:57:52.947 PM"
"3/31/2026, 2:57:56.873284 PM",87,K300_edge_device,pqube3,pqube3-01,88,49.97639465,218.397522,218.888855,220.0820923,"3/31/2026, 2:57:58.058 PM"
"3/31/2026, 2:57:53.9 PM",85,K300_edge_device,micropmu,micropmu-01,85,49.98141098,218.5527039,218.776535,220.0255432,"3/31/2026, 2:57:47.946 PM"
"3/31/2026, 2:57:51.859656 PM",86,K300_edge_device,pqube3,pqube3-01,87,49.97649384,218.3624268,218.572998,219.9417114,"3/31/2026, 2:57:52.947 PM"
"3/31/2026, 2:57:48.9 PM",84,K300_edge_device,micropmu,micropmu-01,84,49.96051407,218.5696411,218.6192474,220.1789856,"3/31/2026, 2:57:42.946 PM"
"3/31/2026, 2:57:46.859652 PM",85,K300_edge_device,pqube3,pqube3-01,86,49.97817993,218.6080933,218.7835693,220.0119019,"3/31/2026, 2:57:47.946 PM"
"3/31/2026, 2:57:43.9 PM",83,K300_edge_device,micropmu,micropmu-01,83,49.94394684,218.2803497,218.341629,220.0822601,"3/31/2026, 2:57:38.069 PM"
"3/31/2026, 2:57:41.870537 PM",84,K300_edge_device,pqube3,pqube3-01,85,49.96615982,218.6080933,218.7133789,220.0469971,"3/31/2026, 2:57:42.946 PM"
"3/31/2026, 2:57:38.9 PM",82,K300_edge_device,micropmu,micropmu-01,82,49.92029572,218.12146,218.1924744,219.6185303,"3/31/2026, 2:57:32.913 PM"
"3/31/2026, 2:57:36.858678 PM",83,K300_edge_device,pqube3,pqube3-01,84,49.94921494,218.4677124,218.4677124,220.1171875,"3/31/2026, 2:57:38.069 PM"
"3/31/2026, 2:57:33.9 PM",81,K300_edge_device,micropmu,micropmu-01,81,49.91543961,218.1180115,218.0688629,219.5077515,"3/31/2026, 2:57:28.099 PM"
"3/31/2026, 2:57:31.861571 PM",82,K300_edge_device,pqube3,pqube3-01,83,49.91881943,217.906189,218.2571411,219.6609497,"3/31/2026, 2:57:32.913 PM"
"3/31/2026, 2:57:28.9 PM",80,K300_edge_device,micropmu,micropmu-01,80,49.90987396,218.3638306,218.6195221,219.7827454,"3/31/2026, 2:57:23.128 PM"
"3/31/2026, 2:57:26.866324 PM",81,K300_edge_device,pqube3,pqube3-01,82,49.91479874,218.1167603,218.1167603,219.5556641,"3/31/2026, 2:57:28.099 PM"
"3/31/2026, 2:57:23.9 PM",79,K300_edge_device,micropmu,micropmu-01,79,49.90185165,218.2480621,218.3790894,219.5480957,"3/31/2026, 2:57:18.159 PM"
"3/31/2026, 2:57:22.060077 PM",80,K300_edge_device,pqube3,pqube3-01,81,49.91296005,218.2922363,218.4677124,219.6960449,"3/31/2026, 2:57:23.128 PM"
"3/31/2026, 2:57:18.9 PM",78,K300_edge_device,micropmu,micropmu-01,78,49.90435791,218.2580109,218.2843475,219.6250458,"3/31/2026, 2:57:12.971 PM"
"3/31/2026, 2:57:16.866322 PM",79,K300_edge_device,pqube3,pqube3-01,80,49.90319061,218.2571411,218.3624268,219.5556641,"3/31/2026, 2:57:18.159 PM"
"3/31/2026, 2:57:13.9 PM",77,K300_edge_device,micropmu,micropmu-01,77,49.90634918,218.1490326,218.5365295,219.8725433,"3/31/2026, 2:57:07.956 PM"
"3/31/2026, 2:57:11.86868 PM",78,K300_edge_device,pqube3,pqube3-01,79,49.9049263,218.2220459,218.3624268,219.4854736,"3/31/2026, 2:57:12.971 PM"
"3/31/2026, 2:57:08.9 PM",76,K300_edge_device,micropmu,micropmu-01,76,49.89909363,218.1383514,218.83992,219.8661346,"3/31/2026, 2:57:02.984 PM"
"3/31/2026, 2:57:06.872927 PM",77,K300_edge_device,pqube3,pqube3-01,78,49.9090271,218.1869507,218.4677124,219.6960449,"3/31/2026, 2:57:07.956 PM"
"3/31/2026, 2:57:03.9 PM",75,K300_edge_device,micropmu,micropmu-01,75,49.90364075,217.8964081,218.9285583,219.7517853,"3/31/2026, 2:56:58.186 PM"
"3/31/2026, 2:57:01.866836 PM",76,K300_edge_device,pqube3,pqube3-01,77,49.90034103,218.1869507,218.7133789,219.7662354,"3/31/2026, 2:57:02.984 PM"
"3/31/2026, 2:56:58.9 PM",74,K300_edge_device,micropmu,micropmu-01,74,49.89907837,217.9072266,218.8058929,219.7050476,"3/31/2026, 2:56:52.967 PM"
"3/31/2026, 2:56:56.863714 PM",75,K300_edge_device,pqube3,pqube3-01,76,49.89786911,217.8359985,218.7835693,219.7662354,"3/31/2026, 2:56:58.186 PM"
